id,x,y
1735,39.7392364,-104.9848623
1737,37.7790262,-122.4199061
1739,300.0,300.0
1740,300.0,300.0
1741,,
1744,41.8755616,-87.6244212
1745,,
1747,300.0,300.0
1753,300.0,300.0
1754,,
1755,300.0,300.0
1756,51.9128307,4.440375
1757,300.0,300.0
1759,32.0809263,-81.0911768
1762,300.0,300.0
1763,53.3497645,-6.2602732
1766,53.7974185,-1.5437941
1767,300.0,300.0
1768,43.4849133,-71.6553992
1769,,
1770,300.0,300.0
1771,22.2823025,114.15786063390414
1772,46.61959975,-112.02347637808325
1773,22.2823025,114.15786063390414
1774,43.4849133,-71.6553992
1775,42.9956397,-71.4547891
1776,36.1556805,-95.9929113
1779,300.0,300.0
1780,32.535699,-85.48677785023041
1784,300.0,300.0
1786,300.0,300.0
1787,300.0,300.0
1789,43.6534817,-79.3839347
1791,8.968617949999999,7.441534119008663
1792,30.4057552,-86.618842
1796,59.6749712,14.5208584
1798,41.3506989,-72.0773654
1799,-27.4689682,153.0234991
1802,55.6725342,12.57176570891363
1803,40.6938609,-89.5891008
1804,51.45149525,-0.9836342499365378
1808,43.207178,-71.537476
1809,35.652235,-109.6792759
1810,42.2625932,-71.8022934
1811,37.270973,-79.9414313
1812,40.0757384,-74.4041622
1813,300.0,300.0
1814,44.6215255,9.3331954
1815,42.3602534,-71.0582912
1816,22.2823025,114.15786063390414
1817,43.4849133,-71.6553992
1818,35.4729886,-97.5170536
1821,,
1822,32.7174209,-117.1627714
1823,51.0834196,10.4234469
1824,300.0,300.0
1826,42.3788774,-72.032366
1827,300.0,300.0
1831,42.1294712,-80.0852695
1832,300.0,300.0
1833,26.982419999999998,-82.10688734598534
1834,38.5200504,-89.9839935
1835,33.2588817,-86.8295337
1836,300.0,300.0
1837,,
1838,61.0666922,-107.9917071
1840,29.6519684,-82.3249846
1841,300.0,300.0
1842,44.4521637,-64.3551639
1845,,
1847,41.8755616,-87.6244212
1848,300.0,300.0
1851,33.1216751,-117.0814849
1852,4.59808,-74.0760439
1853,300.0,300.0
1856,300.0,300.0
1857,300.0,300.0
1860,14.5880864,121.126897
1861,300.0,300.0
1863,40.3359029,-80.0833881
1864,300.0,300.0
1865,300.0,300.0
1866,300.0,300.0
1869,300.0,300.0
1870,39.6636098,-104.8774436
1873,,
1875,300.0,300.0
1877,300.0,300.0
1878,18.9387711,72.8353355
1880,54.2358167,-4.514598745698255
1881,300.0,300.0
1882,36.9751474,-76.3496662
1883,300.0,300.0
1885,37.3365696,-121.8944079
1886,300.0,300.0
1887,,
1888,300.0,300.0
1889,300.0,300.0
1890,300.0,300.0
1892,,
1893,300.0,300.0
1895,43.1561681,-75.8449946
1897,46.234953,-63.132935
1898,300.0,300.0
1899,300.0,300.0
1900,36.1150858,-115.1734142
1901,,
1905,300.0,300.0
1908,,
1909,,
1910,38.4275047,-122.7418959073483
1911,300.0,300.0
1914,-35.4883502,149.0026942
1915,,
1916,40.7127281,-74.0060152
1917,,
1918,300.0,300.0
1919,40.7127281,-74.0060152
1920,300.0,300.0
1921,38.5815719,-121.4943996
1925,,
1927,,
1932,300.0,300.0
1933,-1.3146821,36.7841018
1935,,
1937,300.0,300.0
1938,300.0,300.0
1939,300.0,300.0
1940,300.0,300.0
1942,300.0,300.0
1945,47.6038321,-122.3300624
1948,40.7237134,-73.9509714
1949,300.0,300.0
1951,300.0,300.0
1952,35.4729886,-97.5170536
1953,34.0536909,-118.2427666
1954,48.4283182,-123.3649533
1955,300.0,300.0
1956,300.0,300.0
1959,-25.481944,30.984722
1960,43.411391,-106.280075
1961,55.6867243,12.5700724
1963,300.0,300.0
1965,300.0,300.0
1966,,
1967,32.2228765,-110.9748477
1969,26.9013269,-81.9156799
1971,,
1972,300.0,300.0
1973,,
1975,33.2483858,-111.6341585
1976,300.0,300.0
1979,18.1152958,-77.1598454610168
1980,10.8677845,-60.9821067
1981,300.0,300.0
1983,300.0,300.0
1985,-37.8142176,144.9631608
1986,,
1987,,
1989,-35.2975906,149.1012676
1990,300.0,300.0
1991,41.509538,-73.9284707
1992,300.0,300.0
1994,300.0,300.0
1995,300.0,300.0
1996,,
1999,300.0,300.0
2000,-33.8548157,151.2164539
2001,300.0,300.0
2003,3.2083304,101.304146
2006,300.0,300.0
2007,51.5073219,-0.1276474
2009,40.3270127,-86.1746933
2010,300.0,300.0
2012,300.0,300.0
2014,12.7503486,122.7312101
2015,300.0,300.0
2016,40.8466508,-73.8785937
2017,300.0,300.0
2019,33.4484367,-112.0741417
2020,,
2022,300.0,300.0
2023,300.0,300.0
2024,51.5323935,-0.086078
2026,36.1672559,-115.1485163
2027,40.44671645,-80.01575493349428
2028,300.0,300.0
2031,39.7837304,-100.4458825
2033,,
2034,40.6501038,-73.9495823
2035,300.0,300.0
2036,39.7837304,-100.4458825
2038,,
2039,300.0,300.0
2040,300.0,300.0
2042,300.0,300.0
2043,39.7837304,-100.4458825
2045,54.7023545,-3.2765753
2046,29.7096557,-90.1486859
2047,46.9599823,22.0541733
2049,38.91721095,-77.05221767096326
2050,44.8532219,-65.30215845197642
2051,39.4284503,-74.4957076
2055,300.0,300.0
2056,37.5078766,-82.8154387
2057,300.0,300.0
2058,,
2059,-1.2832533,36.8172449
2060,61.0666922,-107.9917071
2061,31.9510105,-83.4562744
2063,300.0,300.0
2064,51.5073219,-0.1276474
2067,56.0489126,12.6920226
2068,300.0,300.0
2069,300.0,300.0
2070,46.724362,-75.559685
2071,300.0,300.0
2073,1.4419683,38.4313975
2074,,
2075,41.6786754,-83.5127283
2076,300.0,300.0
2077,38.2493581,-122.0399663
2078,49.234492,-2.0929268
2081,37.1232245,-78.4927721
2082,53.407154,-2.991665
2083,300.0,300.0
2084,300.0,300.0
2086,300.0,300.0
2087,300.0,300.0
2089,40.0149856,-105.2705456
2091,300.0,300.0
2094,,
2095,,
2096,300.0,300.0
2097,,
2098,300.0,300.0
2099,300.0,300.0
2100,42.3788774,-72.032366
2102,47.6038321,-122.3300624
2103,39.100105,-94.5781416
2108,300.0,300.0
2109,300.0,300.0
2110,-41.2887953,174.7772114
2111,38.4758406,-80.8408415
2112,300.0,300.0
2113,,
2114,300.0,300.0
2115,27.7567667,-81.4639835
2116,300.0,300.0
2117,300.0,300.0
2118,300.0,300.0
2119,34.0536909,-118.2427666
2121,300.0,300.0
2122,40.4862174,-74.4518173
2123,34.0536909,-118.2427666
2125,40.6501038,-73.9495823
2126,,
2128,,
2129,300.0,300.0
2131,300.0,300.0
2133,39.7392364,-104.9848623
2134,300.0,300.0
2136,300.0,300.0
2138,59.3251172,18.0710935
2139,18.4357733,-69.9699468
2141,300.0,300.0
2142,,
2144,300.0,300.0
2145,300.0,300.0
2146,300.0,300.0
2148,44.4308975,-89.6884637
2149,40.0332629,-7.8896263
2150,300.0,300.0
2153,300.0,300.0
2154,300.0,300.0
2157,,
2158,,
2159,300.0,300.0
2160,43.6534817,-79.3839347
2161,36.355881,-79.66195
2163,300.0,300.0
2164,300.0,300.0
2169,300.0,300.0
2171,300.0,300.0
2172,300.0,300.0
2173,,
2174,-74.8973732,163.67607102861984
2175,300.0,300.0
2176,37.3361905,-121.8905833
2177,40.7127281,-74.0060152
2179,39.7837304,-100.4458825
2181,40.7127281,-74.0060152
2183,-54.4201305,3.3599732952297483
2186,40.796841650000005,-72.87000485081444
2188,12.8831063,77.7501677
2189,38.8683205,-107.5920018
2190,300.0,300.0
2191,300.0,300.0
2192,-74.8973732,163.67607102861984
2193,12.8831063,77.7501677
2194,45.5202471,-122.6741949
2195,53.3497645,-6.2602732
2198,12.8831063,77.7501677
2203,300.0,300.0
2204,300.0,300.0
2205,53.7974185,-1.5437941
2207,,
2209,300.0,300.0
2210,39.613321,-105.0166498
2211,37.1232245,-78.4927721
2212,300.0,300.0
2213,50.4473355,30.5204246
2214,51.5073219,-0.1276474
2215,54.3030491,8.7946092
2216,300.0,300.0
2217,52.2928116,-3.73893
2219,,
2220,47.6038321,-122.3300624
2221,30.0860459,-94.1018461
2222,38.9786401,-76.492786
2225,36.1672559,-115.1485163
2227,300.0,300.0
2229,47.6038321,-122.3300624
2230,29.8119769,-95.3741247
2231,30.7563939,-94.3984613
2233,42.0447388,-87.6930459
2235,53.7127917,-0.48750860175260047
2236,2.8894434,-73.783892
2237,47.6038321,-122.3300624
2238,42.0447388,-87.6930459
2239,42.0267703,-93.6170554
2240,47.6038321,-122.3300624
2241,55.4792046,37.3273304
2242,300.0,300.0
2244,300.0,300.0
2245,40.7281575,-74.0776417
2246,300.0,300.0
2248,300.0,300.0
2250,44.1634663,-93.9993505
2251,-37.655875,148.46487703405018
2254,,
2255,300.0,300.0
2256,36.5483056,-121.9197466
2257,300.0,300.0
2258,51.5073219,-0.1276474
2260,300.0,300.0
2262,64.5731537,11.52803643954819
2263,40.7127281,-74.0060152
2265,300.0,300.0
2266,,
2267,300.0,300.0
2271,9.6000359,7.9999721
2272,300.0,300.0
2273,,
2274,300.0,300.0
2275,300.0,300.0
2277,300.0,300.0
2278,55.001251,-125.002441
2279,9.0643305,7.4892974
2280,300.0,300.0
2281,51.8896903,0.8994651
2282,,
2284,300.0,300.0
2285,,
2286,300.0,300.0
2288,,
2289,-33.8548157,151.2164539
2292,6.4550575,3.3941795
2294,40.7127281,-74.0060152
2296,300.0,300.0
2297,,
2298,300.0,300.0
2299,300.0,300.0
2300,27.7567667,-81.4639835
2301,40.4167047,-3.7035825
2303,52.5001698,5.7480821
2304,300.0,300.0
2306,51.085355,-114.0658089
2307,56.7861112,-4.1140518
2308,-31.9319845,115.9190544
2309,22.54541245,88.3567751581234
2311,42.4564323,-71.064182
2312,300.0,300.0
2314,40.7127281,-74.0060152
2315,300.0,300.0
2317,34.0536909,-118.2427666
2318,39.2138905,-79.6371124
2319,40.7253043,-111.8479469
2321,43.0462247,-7.4739921
2324,41.8755616,-87.6244212
2325,,
2327,300.0,300.0
2329,37.3361905,-121.8905833
2330,300.0,300.0
2332,300.0,300.0
2333,,
2334,22.3511148,78.6677428
2336,-26.0682406,28.0479844
2337,9.6000359,7.9999721
2339,300.0,300.0
2340,,
2341,51.0,10.0
2342,50.845221249999994,-0.14975850541139246
2347,54.7023545,-3.2765753
2348,26.2378597,-80.1247667
2349,,
2350,300.0,300.0
2351,,
2352,39.7837304,-100.4458825
2354,,
2356,39.7837304,-100.4458825
2358,300.0,300.0
2359,36.0301134,-114.9826194
2361,300.0,300.0
2362,34.2164099,-119.0376573
2363,,
2364,44.0505054,-123.0950506
2366,,
2367,300.0,300.0
2368,48.8566969,2.3514616
2370,300.0,300.0
2372,35.6828387,139.7594549
2373,,
2374,300.0,300.0
2375,300.0,300.0
2376,48.4283182,-123.3649533
2377,17.9712148,-76.7928128
2379,39.7837304,-100.4458825
2382,300.0,300.0
2385,47.6579425,-117.4212265
2386,300.0,300.0
2387,,
2388,,
2389,,
2390,44.563088,-76.0231949
2391,37.7884969,-122.3558473
2394,,
2395,,
2396,,
2397,300.0,300.0
2398,,
2399,-31.9527121,115.8604796
2400,300.0,300.0
2402,,
2406,300.0,300.0
2408,300.0,300.0
2409,33.3406969,-82.0773407
2410,300.0,300.0
2412,,
2413,26.263920249999998,73.05054509038675
2414,300.0,300.0
2415,39.7837304,-100.4458825
2416,,
2417,300.0,300.0
2418,,
2419,35.3872218,-94.4248983
2420,-10.3333333,-53.2
2421,300.0,300.0
2422,40.7127281,-74.0060152
2423,,
2425,,
2427,43.6211955,-84.6824346
2428,300.0,300.0
2429,,
2430,40.7127281,-74.0060152
2432,29.3451855,-81.06837747222221
2435,39.2908816,-76.610759
2437,29.9499323,-90.0701156
2438,49.2608724,-123.1139529
2440,40.9699889,-77.7278831
2441,29.7589382,-95.3676974
2442,36.1345807,-80.6595079
2443,39.9009472,-74.8234961
2445,30.2711286,-97.7436995
2446,300.0,300.0
2451,300.0,300.0
2452,4.5693754,102.2656823
2453,,
2454,37.270973,-79.9414313
2455,300.0,300.0
2456,42.111544,-71.1230666
2457,300.0,300.0
2460,,
2462,,
2463,300.0,300.0
2464,43.9792797,-120.737257
2465,37.7790262,-122.4199061
2466,300.0,300.0
2467,44.811349,-91.4984941
2468,,
2470,300.0,300.0
2471,31.549333,-97.1466695
2475,35.7730076,-86.2820081
2476,41.7988074,-69.9960134711573
2478,300.0,300.0
2479,300.0,300.0
2480,300.0,300.0
2482,300.0,300.0
2483,30.3308401,71.247499
2485,,
2486,300.0,300.0
2487,42.7337712,-84.5553805
2489,-26.205,28.049722
2490,38.413753,-121.375739
2491,39.6636098,-104.8774436
2492,300.0,300.0
2493,44.7606441,-85.6165301
2494,300.0,300.0
2496,300.0,300.0
2497,18.9387711,72.8353355
2498,51.840052299999996,-0.09785519224523963
2499,,
2500,-1.2832533,36.8172449
2501,300.0,300.0
2502,36.7014631,-118.7559974
2504,40.4233142,-104.7091322
2505,,
2506,38.5815719,-121.4943996
2507,300.0,300.0
2508,300.0,300.0
2510,38.5815719,-121.4943996
2512,50.000678,-86.000977
2513,34.0536909,-118.2427666
2514,40.741235950000004,-73.35669116536101
2515,39.8211225,-105.22074299044587
2516,43.9792797,-120.737257
2517,39.7392364,-104.9848623
2519,39.5162234,-76.9382069
2520,,
2521,18.9387711,72.8353355
2523,32.8295183,-96.9442177
2524,50.481292,-108.2892248
2527,47.6038321,-122.3300624
2528,45.3842702,-73.995482
2530,33.7500378,-117.8704931
2531,34.395342,-111.7632755
2532,33.7401064,-84.3449251
2534,39.7392364,-104.9848623
2535,34.0536909,-118.2427666
2536,13.8250489,-60.975036
2537,44.3048009,-78.3199496
2538,300.0,300.0
2539,38.7251776,-105.6077167
2540,38.6710975,-121.38795381804641
2541,49.2608724,-123.1139529
2542,,
2543,45.3842702,-73.995482
2545,50.000678,-86.000977
2546,39.7392364,-104.9848623
2547,39.7392364,-104.9848623
2548,38.5815719,-121.4943996
2550,47.2868352,-120.2126139
2552,300.0,300.0
2553,300.0,300.0
2554,300.0,300.0
2555,300.0,300.0
2556,35.7730076,-86.2820081
2557,300.0,300.0
2559,300.0,300.0
2560,300.0,300.0
2561,,
2564,53.407154,-2.991665
2565,,
2566,300.0,300.0
2568,,
2569,41.5051613,-81.6934446
2570,300.0,300.0
2571,-37.8142176,144.9631608
2572,300.0,300.0
2573,54.5242081,-1.5555812
2575,300.0,300.0
2576,300.0,300.0
2579,-37.8142176,144.9631608
2582,40.6478171,-83.6089968
2585,,
2587,300.0,300.0
2588,32.7876012,-79.9402728
2590,300.0,300.0
2591,300.0,300.0
2592,300.0,300.0
2593,40.08067,-76.2411283
2594,300.0,300.0
2597,,
2598,300.0,300.0
2599,300.0,300.0
2602,45.3842702,-73.995482
2603,300.0,300.0
2604,30.3308401,71.247499
2605,,
2606,300.0,300.0
2608,56.7861112,-4.1140518
2609,300.0,300.0
2611,300.0,300.0
2612,300.0,300.0
2614,37.9712158,-81.7109504
2616,,
2617,54.88547015,-1.654703146255049
2619,300.0,300.0
2621,,
2622,51.3471927,-2.9778916
2624,300.0,300.0
2625,,
2627,33.6938118,73.0651511
2628,40.8088861,-96.7077751
2629,300.0,300.0
2631,300.0,300.0
2632,51.5073219,-0.1276474
2633,32.1525312,74.1933745
2635,40.6867667,-73.3734547
2637,22.3307998,91.8412863
2640,48.8440437,2.2934455
2641,300.0,300.0
2642,47.4416496,-108.8957129
2643,52.4967692,-2.1661721
2644,,
2645,300.0,300.0
2647,300.0,300.0
2648,50.109345950000005,14.393264664529315
2649,,
2651,-34.6075682,-58.4370894
2655,21.418555,-157.804184
2656,29.5957696,-90.7195348
2657,300.0,300.0
2658,300.0,300.0
2659,,
2660,29.4246002,-98.4951405
2661,41.5051613,-81.6934446
2663,300.0,300.0
2664,300.0,300.0
2666,46.9599823,22.0541733
2667,300.0,300.0
2668,,
2670,43.7283874,-79.34914879325001
2671,,
2672,46.9599823,22.0541733
2673,300.0,300.0
2675,300.0,300.0
2676,37.6110502,-93.4107968
2677,300.0,300.0
2679,300.0,300.0
2680,38.88815315,-77.0160296568543
2682,300.0,300.0
2683,300.0,300.0
2684,46.9599823,22.0541733
2687,25.7742658,-80.1936589
2688,300.0,300.0
2689,39.4225192,-111.7143584
2691,300.0,300.0
2692,46.9599823,22.0541733
2693,300.0,300.0
2694,46.9599823,22.0541733
2695,,
2696,28.739251,-81.867991
2698,43.68673715,-79.58792041474327
2700,300.0,300.0
2701,300.0,300.0
2702,300.0,300.0
2703,300.0,300.0
2706,300.0,300.0
2707,,
2708,,
2709,300.0,300.0
2711,300.0,300.0
2714,41.8755616,-87.6244212
2715,,
2719,300.0,300.0
2720,,
2723,12.7503486,122.7312101
2724,300.0,300.0
2725,300.0,300.0
2726,43.59047185,3.8595132132013186
2727,300.0,300.0
2728,30.3118769,-95.4560512
2729,,
2730,-2.1899066,-79.887726
2731,,
2732,40.3451668,-75.1263909
2733,31.9648729,-87.6400017
2734,-22.9110137,-43.2093727
2736,36.5483056,-121.9197466
2739,40.9699889,-77.7278831
2740,300.0,300.0
2741,300.0,300.0
2743,300.0,300.0
2744,,
2748,,
2749,43.6534817,-79.3839347
2752,47.6681145,-117.1048656
2753,300.0,300.0
2755,,
2756,300.0,300.0
2757,300.0,300.0
2758,38.0049214,-121.805789
2759,40.7944504,-77.8616386
2760,41.8755616,-87.6244212
2761,300.0,300.0
2763,300.0,300.0
2765,,
2766,33.7746292,-117.9463717
2767,-34.9281805,138.5999312
2768,300.0,300.0
2769,300.0,300.0
2770,,
2771,300.0,300.0
2773,,
2774,40.0796606,-89.4337288
2777,,
2778,43.6752378,-79.71726470568983
2780,300.0,300.0
2782,0.3260398,32.594731585645704
2783,1.5333554,32.2166578
2784,300.0,300.0
2785,,
2786,41.6012796,-85.8590603
2787,-34.9281805,138.5999312
2788,36.7014631,-118.7559974
2792,-34.9281805,138.5999312
2793,300.0,300.0
2794,34.01396275,-81.02097288919151
2795,55.62517015,12.081721710792847
2796,300.0,300.0
2797,57.2053788,-3.0793008
2799,25.7742658,-80.1936589
2801,300.0,300.0
2802,43.2560802,-79.8728583
2803,54.7023545,-3.2765753
2807,41.5910641,-93.6037149
2808,39.7837304,-100.4458825
2811,-21.0657137,149.15962315475082
2813,12.7503486,122.7312101
2815,300.0,300.0
2817,300.0,300.0
2819,300.0,300.0
2820,300.0,300.0
2821,12.7503486,122.7312101
2822,38.8949855,-77.0365708
2825,17.38878595,78.46106473453146
2826,,
2827,14.6509905,121.0486155
2828,46.2017559,6.1466014
2829,41.764582,-72.6908547
2830,43.5499749,-96.700327
2831,50.416667,-4.75
2832,300.0,300.0
2833,41.8933203,12.4829321
2835,,
2836,300.0,300.0
2838,300.0,300.0
2839,300.0,300.0
2841,300.0,300.0
2842,300.0,300.0
2843,-37.8142176,144.9631608
2844,54.6870458,25.2829111
2846,46.2017559,6.1466014
2849,300.0,300.0
2851,300.0,300.0
2852,300.0,300.0
2853,,
2854,300.0,300.0
2855,,
2856,31.8160381,-99.5120986
2857,39.1914156,-85.8204601
2858,,
2860,300.0,300.0
2861,300.0,300.0
2863,30.197119,-81.790825
2864,300.0,300.0
2865,34.0007493,-81.0343313
2866,300.0,300.0
2867,42.42482835,-123.32814009114388
2869,31.8160381,-99.5120986
2870,300.0,300.0
2871,,
2872,-2.4833826,117.8902853
2873,6.402589949999999,43.398382018489485
2875,6.402589949999999,43.398382018489485
2877,48.0517429,-122.1768209
2878,41.3082138,-72.9250518
2879,300.0,300.0
2880,,
2881,,
2882,42.6075172,-8.4714942
2883,49.7273576,-123.0837289
2884,,
2885,,
2886,300.0,300.0
2887,300.0,300.0
2888,300.0,300.0
2889,35.2270869,-80.8431268
2890,300.0,300.0
2891,39.0840054,-77.1527573
2893,300.0,300.0
2895,300.0,300.0
2896,-24.7761086,134.755
2898,300.0,300.0
2899,300.0,300.0
2900,,
2902,35.7730076,-86.2820081
2905,300.0,300.0
2907,,
2908,55.4628044,-4.6302502
2909,300.0,300.0
2910,18.4357733,-69.9699468
2911,37.3361905,-121.8905833
2912,18.4357733,-69.9699468
2913,52.7723859,-1.2077985
2915,52.0595746,-9.505322
2916,40.6501038,-73.9495823
2917,,
2920,44.9504037,-93.1015026
2921,33.7490987,-84.3901849
2922,300.0,300.0
2924,47.8299069,-118.414727
2925,-41.289636,174.7757724
2927,,
2929,33.7490987,-84.3901849
2931,42.3602534,-71.0582912
2932,300.0,300.0
2933,18.4357733,-69.9699468
2934,54.9738474,-1.6131572
2935,33.7490987,-84.3901849
2936,33.7490987,-84.3901849
2937,300.0,300.0
2939,300.0,300.0
2941,,
2942,300.0,300.0
2943,37.3361905,-121.8905833
2944,,
2945,31.5313113,34.8667654
2946,,
2947,39.100105,-94.5781416
2948,38.9959461,-77.0276231
2950,,
2952,300.0,300.0
2953,300.0,300.0
2954,33.7680065,66.2385139
2955,59.6749712,14.5208584
2956,300.0,300.0
2957,300.0,300.0
2959,51.5073219,-0.1276474
2960,28.5421109,-81.3790304
2963,300.0,300.0
2965,36.062854349999995,-94.17043276528943
2969,300.0,300.0
2970,55.8609825,-4.2488787
2971,300.0,300.0
2973,300.0,300.0
2974,300.0,300.0
2975,55.8251676,-4.25176854699872
2976,54.0046033,-6.4008879
2980,300.0,300.0
2982,300.0,300.0
2983,43.5854823,39.723109
2984,,
2987,55.8251676,-4.25176854699872
2988,,
2990,39.6895036,-84.1688274
2991,39.7837304,-100.4458825
2992,300.0,300.0
2993,12.8831063,77.7501677
2995,,
2998,300.0,300.0
3000,39.7837304,-100.4458825
3001,52.0429797,-0.7589607
3003,300.0,300.0
3004,,
3005,29.9364059,-90.101181
3006,300.0,300.0
3009,41.5556022,1.9870823
3010,42.48059,-83.4754913
3011,40.7127281,-74.0060152
3012,-34.6075682,-58.4370894
3013,53.7238726,-0.48231417626031664
3014,300.0,300.0
3015,300.0,300.0
3016,54.7023545,-3.2765753
3018,300.0,300.0
3019,300.0,300.0
3021,,
3022,39.0256717,-77.0763375
3023,,
3025,300.0,300.0
3026,33.1731716,-86.2516406
3027,300.0,300.0
3029,300.0,300.0
3030,300.0,300.0
3034,300.0,300.0
3036,39.7837304,-100.4458825
3037,,
3038,34.9823018,33.1451285
3039,38.27312,-98.5821872
3042,34.0536909,-118.2427666
3043,45.5202471,-122.6741949
3044,,
3045,,
3047,40.7127281,-74.0060152
3048,300.0,300.0
3049,,
3051,41.8755616,-87.6244212
3052,38.353738,-0.4901846
3053,300.0,300.0
3054,300.0,300.0
3055,35.5848596,-80.8100724
3056,300.0,300.0
3057,38.1112268,13.3524434
3058,300.0,300.0
3059,,
3060,39.8512162,-74.9619779
3061,300.0,300.0
3062,300.0,300.0
3064,300.0,300.0
3066,54.7023545,-3.2765753
3068,33.7490987,-84.3901849
3070,12.8831063,77.7501677
3071,4.6427869,35.906449
3072,20.0171109,103.378253
3073,,
3074,300.0,300.0
3075,300.0,300.0
3077,33.4484367,-112.0741417
3079,,
3080,300.0,300.0
3082,49.669405,-103.851013
3083,,
3084,300.0,300.0
3085,300.0,300.0
3086,53.824548300000004,-3.037319995021968
3089,,
3090,,
3091,,
3092,31.9515694,35.9239625
3093,53.824548300000004,-3.037319995021968
3095,,
3097,300.0,300.0
3099,45.0460458,-93.2517802
3100,52.3541467,16.83487891829771
3101,,
3102,300.0,300.0
3104,52.3909581,-2.1189561
3105,300.0,300.0
3106,300.0,300.0
3107,,
3108,300.0,300.0
3109,300.0,300.0
3111,9.6000359,7.9999721
3112,300.0,300.0
3114,,
3115,300.0,300.0
3116,300.0,300.0
3117,29.6546904,-95.278515
3118,300.0,300.0
3119,,
3120,300.0,300.0
3122,300.0,300.0
3123,47.6038321,-122.3300624
3124,43.2560802,-79.8728583
3125,40.7127281,-74.0060152
3126,300.0,300.0
3130,300.0,300.0
3131,300.0,300.0
3132,25.0750095,55.18876088183319
3133,22.3511148,78.6677428
3134,22.2793278,114.1628131
3136,52.5170365,13.3888599
3137,9.6000359,7.9999721
3138,33.0955793,44.1749775
3139,300.0,300.0
3140,27.9477595,-82.458444
3141,51.370413549999995,-0.10030902135897404
3142,22.2793278,114.1628131
3144,300.0,300.0
3145,22.2793278,114.1628131
3147,300.0,300.0
3150,51.4538022,-2.5972985
3152,5.2769876,115.2433556
3153,54.7023545,-3.2765753
3154,300.0,300.0
3155,,
3157,,
3158,300.0,300.0
3159,51.5073219,-0.1276474
3161,34.0536909,-118.2427666
3162,300.0,300.0
3163,300.0,300.0
3165,-24.7761086,134.755
3166,-27.4689682,153.0234991
3167,,
3168,,
3170,46.4240447,-63.1920774
3171,51.5073219,-0.1276474
3172,,
3173,52.9534193,-1.1496461
3174,,
3175,300.0,300.0
3176,300.0,300.0
3177,,
3179,300.0,300.0
3180,51.5073219,-0.1276474
3181,300.0,300.0
3182,39.7837304,-100.4458825
3183,300.0,300.0
3184,,
3185,300.0,300.0
3186,300.0,300.0
3188,300.0,300.0
3189,300.0,300.0
3190,33.7490987,-84.3901849
3191,-41.289636,174.7757724
3192,300.0,300.0
3193,300.0,300.0
3195,40.7127281,-74.0060152
3196,26.1223084,-80.1433786
3197,,
3198,300.0,300.0
3199,54.9738474,-1.6131572
3200,300.0,300.0
3201,41.8082452,12.6803684
3205,30.5955289,-96.3071042
3210,51.057726,-3.1874029
3211,300.0,300.0
3212,25.1446897,67.1847767315734
3216,300.0,300.0
3217,27.1303344,80.859666
3218,300.0,300.0
3219,300.0,300.0
3221,51.5073219,-0.1276474
3222,300.0,300.0
3225,27.9658533,-82.8001026
3227,53.4794892,-2.2451148
3229,-41.2887953,174.7772114
3231,300.0,300.0
3235,300.0,300.0
3236,,
3237,300.0,300.0
3239,300.0,300.0
3240,300.0,300.0
3241,300.0,300.0
3242,54.9738474,-1.6131572
3243,300.0,300.0
3244,300.0,300.0
3245,34.0536909,-118.2427666
3248,30.3308401,71.247499
3249,-34.6092155,-58.4031396
3252,300.0,300.0
3253,,
3255,5.5279556,5.7545334
3256,,
3259,50.7685761,0.2957854
3260,-12.1001215,-77.0366331
3262,300.0,300.0
3263,300.0,300.0
3264,300.0,300.0
3265,300.0,300.0
3266,-0.4874194,21.6274525
3270,4.7676576,7.0188527
3274,51.3897659,-0.1064046
3275,-28.8166236,24.991639
3276,300.0,300.0
3277,45.0244123,-84.6136788
3278,300.0,300.0
3280,300.0,300.0
3281,33.63779875,-84.42927118585675
3282,5.0322447,7.924791
3283,,
3284,51.5073219,-0.1276474
3285,300.0,300.0
3286,51.5073219,-0.1276474
3287,51.5073219,-0.1276474
3288,43.2290107,-79.9755399
3289,6.4550575,3.3941795
3292,300.0,300.0
3295,22.54541245,88.3567751581234
3296,,
3297,34.2331373,-102.4107493
3299,300.0,300.0
3300,59.6749712,14.5208584
3301,300.0,300.0
3302,16.28998085,75.58255865030114
3303,52.707755,-2.7540658
3304,40.0757384,-74.4041622
3308,39.4667025,-87.4139119
3309,41.8288741,12.4712103
3311,61.0666922,-107.9917071
3312,55.8609825,-4.2488787
3317,,
3318,300.0,300.0
3319,300.0,300.0
3320,,
3322,,
3323,49.376361,-122.8264175
3324,300.0,300.0
3328,300.0,300.0
3329,54.9738474,-1.6131572
3334,41.8755616,-87.6244212
3335,300.0,300.0
3336,53.3497645,-6.2602732
3337,39.7837304,-100.4458825
3338,300.0,300.0
3339,,
3340,52.4796992,-1.9026911
3341,42.3264181,-122.8718605
3342,41.8523094,1.5745043
3345,52.5687098,-7.188983092181514
3346,300.0,300.0
3347,300.0,300.0
3351,40.9167654,-74.171811
3355,39.7837304,-100.4458825
3356,300.0,300.0
3357,38.7077507,-9.1365919
3359,41.8933203,12.4829321
3361,,
3362,300.0,300.0
3363,300.0,300.0
3364,40.6953793,-74.4009849
3365,300.0,300.0
3367,41.8755616,-87.6244212
3368,300.0,300.0
3369,300.0,300.0
3370,,
3372,,
3376,45.3842702,-73.995482
3377,300.0,300.0
